,genre,anime_count
388,"[""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Romance'""]",6
389,"[""'Adventure'"", ""'Comedy'"", ""'Magic'"", ""'Romance'"", ""'Shoujo'""]",6
390,"[""'Action'"", ""'Fantasy'"", ""'Shounen'""]",6
391,"[""'Dementia'"", ""'Psychological'""]",6
392,"[""'Magic'"", ""'Music'""]",6
393,"[""'Dementia'"", ""'Horror'"", ""'Supernatural'""]",6
394,"[""'Kids'"", ""'Super Power'""]",6
395,"[""'Adventure'"", ""'Drama'"", ""'Slice of Life'""]",6
396,"[""'Comedy'"", ""'Drama'"", ""'Romance'"", ""'School'""]",6
397,"[""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Parody'""]",6
398,"[""'Comedy'"", ""'Hentai'""]",6
399,"[""'Dementia'"", ""'Horror'""]",6
400,"[""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Mystery'"", ""'Seinen'"", ""'Slice of Life'"", ""'Supernatural'""]",6
401,"[""'Shoujo'""]",6
402,"[""'Action'"", ""'Adventure'"", ""'Demons'"", ""'Fantasy'"", ""'Magic'"", ""'Supernatural'""]",6
403,"[""'Action'"", ""'Adventure'"", ""'Fantasy'"", ""'Magic'"", ""'Shounen'"", ""'Supernatural'""]",6
404,"[""'Demons'"", ""'Magic'"", ""'Romance'"", ""'Shoujo'""]",6
405,"[""'Comedy'"", ""'Historical'"", ""'Romance'"", ""'Supernatural'""]",6
406,"[""'Action'"", ""'Adventure'"", ""'Drama'"", ""'Sci-Fi'"", ""'Space'""]",6
407,"[""'Demons'"", ""'Kids'""]",6
408,"[""'Adventure'"", ""'Sports'""]",6
409,"[""'Adventure'"", ""'Shounen'""]",6
410,"[""'Action'"", ""'Comedy'"", ""'Parody'"", ""'Sci-Fi'"", ""'Seinen'"", ""'Super Power'"", ""'Supernatural'""]",6
411,"[""'Drama'"", ""'Fantasy'"", ""'Psychological'"", ""'Thriller'""]",6
412,"[""'Action'"", ""'Comedy'"", ""'Harem'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'""]",6
413,"[""'Action'"", ""'Comedy'"", ""'Martial Arts'"", ""'School'"", ""'Shounen'""]",6
414,"[""'Action'"", ""'Comedy'"", ""'Fantasy'"", ""'Magic'"", ""'Shoujo'""]",6
415,"[""'Action'"", ""'Seinen'"", ""'Supernatural'""]",6
416,"[""'Action'"", ""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Magic'"", ""'Shounen'""]",6
417,"[""'Comedy'"", ""'Demons'""]",6
418,"[""'Mecha'"", ""'Parody'"", ""'Sci-Fi'""]",6
419,"[""'Adventure'"", ""'Kids'"", ""'Sci-Fi'""]",6
420,"[""'Comedy'"", ""'Hentai'"", ""'Yuri'""]",6
421,"[""'Comedy'"", ""'Drama'"", ""'Shoujo'""]",6
422,"[""'Action'"", ""'Adventure'"", ""'Comedy'"", ""'Shounen'"", ""'Super Power'"", ""'Supernatural'""]",6
423,"[""'Adventure'"", ""'Fantasy'"", ""'Shounen'"", ""'Supernatural'""]",6
424,"[""'Comedy'"", ""'Military'"", ""'Sci-Fi'"", ""'Shounen'""]",5
425,"[""'Fantasy'"", ""'Horror'""]",5
426,"[""'Action'"", ""'Adventure'"", ""'Shounen'"", ""'Super Power'""]",5
427,"[""'Mecha'"", ""'Military'"", ""'Sci-Fi'""]",5
428,"[""'Mecha'"", ""'Police'"", ""'Psychological'"", ""'Sci-Fi'""]",5
429,"[""'Comedy'"", ""'Sci-Fi'"", ""'Slice of Life'""]",5
430,"[""'Adventure'"", ""'Kids'"", ""'Slice of Life'""]",5
431,"[""'Comedy'"", ""'Hentai'"", ""'Parody'""]",5
432,"[""'Action'"", ""'Adventure'"", ""'Seinen'""]",5
433,"[""'Action'"", ""'Comedy'"", ""'Shounen'"", ""'Supernatural'""]",5
434,"[""'Adventure'"", ""'Kids'"", ""'Music'""]",5
435,"[""'Action'"", ""'Comedy'"", ""'Demons'"", ""'Ecchi'"", ""'Harem'"", ""'Romance'"", ""'School'""]",5
436,"[""'Kids'"", ""'Music'"", ""'Romance'""]",5
437,"[""'Action'"", ""'Ecchi'"", ""'Fantasy'"", ""'Supernatural'"", ""'Vampire'""]",5
438,"[""'Fantasy'"", ""'Shoujo'""]",5
439,"[""'Adventure'"", ""'Fantasy'"", ""'Magic'""]",5
440,"[""'Comedy'"", ""'Game'""]",5
441,"[""'Adventure'"", ""'Comedy'"", ""'Mystery'"", ""'Shounen'""]",5
442,"[""'Adventure'"", ""'Fantasy'"", ""'Romance'""]",5
443,"[""'Comedy'"", ""'Ecchi'"", ""'School'"", ""'Slice of Life'""]",5
444,"[""'Adventure'"", ""'Comedy'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'""]",5
445,"[""'Adventure'"", ""'Comedy'"", ""'Magic'"", ""'Sci-Fi'""]",5
446,"[""'Sci-Fi'"", ""'Thriller'""]",5
447,"[""'Comedy'"", ""'Music'"", ""'School'"", ""'Slice of Life'""]",5
448,"[""'Fantasy'"", ""'Magic'"", ""'Slice of Life'""]",5
449,"[""'Comedy'"", ""'Drama'"", ""'Seinen'"", ""'Slice of Life'""]",5
450,"[""'Comedy'"", ""'Drama'"", ""'Romance'"", ""'Shounen'""]",5
451,"[""'Comedy'"", ""'Drama'"", ""'School'"", ""'Slice of Life'"", ""'Sports'""]",5
452,"[""'Action'"", ""'Comedy'"", ""'Demons'"", ""'Historical'"", ""'Mystery'"", ""'Shounen'"", ""'Supernatural'""]",5
453,"[""'Dementia'"", ""'Drama'""]",5
454,"[""'Action'"", ""'Horror'"", ""'Sci-Fi'""]",5
455,"[""'Mecha'"", ""'Sci-Fi'"", ""'Space'""]",5
456,"[""'Fantasy'"", ""'Hentai'"", ""'Supernatural'""]",5
457,"[""'Drama'"", ""'Romance'"", ""'Slice of Life'"", ""'Supernatural'""]",5
458,"[""'Action'"", ""'Adventure'"", ""'Demons'"", ""'Game'"", ""'Shounen'""]",5
459,"[""'Comedy'"", ""'Demons'"", ""'Fantasy'"", ""'Romance'"", ""'Shoujo'"", ""'Supernatural'""]",5
460,"[""'Comedy'"", ""'Demons'"", ""'Fantasy'"", ""'Seinen'"", ""'Supernatural'""]",5
461,"[""'Action'"", ""'Adventure'"", ""'Comedy'""]",5
462,"[""'Action'"", ""'Military'""]",5
463,"[""'Action'"", ""'Adventure'"", ""'Comedy'"", ""'Shounen'"", ""'Supernatural'""]",5
464,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Slice of Life'""]",5
465,"[""'Action'"", ""'Mystery'"", ""'Police'"", ""'Shounen'""]",5
466,"[""'Action'"", ""'Supernatural'"", ""'Vampire'""]",5
467,"[""'Romance'"", ""'School'"", ""'Shounen'"", ""'Sports'""]",5
468,"[""'Comedy'"", ""'School'"", ""'Shoujo'"", ""'Slice of Life'""]",5
469,"[""'Comedy'"", ""'Drama'"", ""'Romance'"", ""'School'"", ""'Slice of Life'"", ""'Supernatural'""]",5
470,"[""'Action'"", ""'Sports'""]",5
471,"[""'Action'"", ""'Shounen'"", ""'Super Power'""]",5
472,"[""'Comedy'"", ""'School'"", ""'Sports'""]",5
473,"[""'Demons'"", ""'Fantasy'"", ""'Hentai'"", ""'Supernatural'""]",5
474,"[""'Action'"", ""'Adventure'"", ""'Comedy'"", ""'Demons'"", ""'Drama'"", ""'Fantasy'"", ""'Historical'"", ""'Magic'"", ""'Romance'"", ""'Shounen'"", ""'Supernatural'""]",5
475,"[""'Drama'"", ""'Romance'"", ""'Supernatural'""]",5
476,"[""'Drama'"", ""'Military'"", ""'Sci-Fi'"", ""'Space'""]",5
477,"[""'Comedy'"", ""'Romance'"", ""'Shounen Ai'""]",5
478,"[""'Action'"", ""'Adventure'"", ""'Mecha'"", ""'Police'"", ""'Sci-Fi'""]",5
479,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Parody'""]",5
480,"[""'Adventure'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Space'""]",5
481,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Mecha'"", ""'Shounen'""]",5
482,"[""'Military'""]",5
483,"[""'Comedy'"", ""'Drama'"", ""'Romance'"", ""'Shoujo'""]",5
484,"[""'Ecchi'"", ""'Sports'""]",5
485,"[""'Action'"", ""'Kids'""]",5
486,"[""'Action'"", ""'Adventure'"", ""'Drama'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'""]",5
487,"[""'Ecchi'"", ""'Music'""]",5
488,"[""'Action'"", ""'Magic'"", ""'Sci-Fi'"", ""'Super Power'""]",5
489,"[""'Comedy'"", ""'Romance'"", ""'Yaoi'""]",5
490,"[""'Comedy'"", ""'Martial Arts'"", ""'Slice of Life'""]",5
491,"[""'Drama'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Sports'""]",5
492,"[""'Comedy'"", ""'Ecchi'"", ""'Romance'"", ""'School'"", ""'Seinen'""]",5
493,"[""'Action'"", ""'Adventure'"", ""'Drama'"", ""'Military'"", ""'Sci-Fi'"", ""'Space'""]",5
494,"[""'Fantasy'"", ""'Supernatural'""]",5
495,"[""'Comedy'"", ""'Parody'"", ""'School'"", ""'Seinen'""]",5
496,"[""'Action'"", ""'Comedy'"", ""'Mecha'""]",5
497,"[""'Action'"", ""'Drama'"", ""'Historical'"", ""'Josei'"", ""'Samurai'"", ""'Supernatural'""]",5
498,"[""'Drama'"", ""'Fantasy'"", ""'Romance'""]",5
499,"[""'Comedy'"", ""'Fantasy'"", ""'Sci-Fi'""]",5
500,"[""'Action'"", ""'Demons'"", ""'Shounen'"", ""'Supernatural'""]",5
501,"[""'Action'"", ""'Demons'"", ""'Ecchi'"", ""'Fantasy'"", ""'Harem'"", ""'Romance'""]",5
502,"[""'Adventure'"", ""'Comedy'"", ""'Slice of Life'""]",5
503,"[""'Game'"", ""'School'"", ""'Slice of Life'""]",5
504,"[""'Action'"", ""'Comedy'"", ""'Mecha'"", ""'Military'"", ""'Sci-Fi'""]",5
505,"[""'Action'"", ""'Drama'"", ""'Fantasy'"", ""'Shounen'"", ""'Super Power'""]",5
506,"[""'Action'"", ""'Demons'"", ""'Fantasy'"", ""'Shounen'"", ""'Supernatural'""]",5
507,"[""'Hentai'"", ""'School'"", ""'Yuri'""]",5
508,"[""'Comedy'"", ""'Ecchi'"", ""'Game'""]",5
509,"[""'Drama'"", ""'Historical'"", ""'Military'""]",5
510,"[""'Historical'"", ""'Romance'""]",5
511,"[""'Action'"", ""'Drama'"", ""'Fantasy'"", ""'Horror'"", ""'Supernatural'""]",5
512,"[""'Comedy'"", ""'Fantasy'"", ""'Kids'"", ""'Sci-Fi'"", ""'Shounen'""]",5
513,"[""'Adventure'"", ""'Demons'"", ""'Fantasy'""]",5
514,"[""'Drama'"", ""'Historical'"", ""'Romance'"", ""'Seinen'"", ""'Slice of Life'""]",5
515,"[""'Comedy'"", ""'Game'"", ""'Parody'""]",5
516,"[""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Romance'""]",5
517,"[""'Action'"", ""'Comedy'"", ""'Mystery'"", ""'Super Power'""]",5
518,"[""'Drama'"", ""'Historical'"", ""'Kids'"", ""'Samurai'""]",5
519,"[""'Action'"", ""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Fantasy'"", ""'Shounen'""]",5
520,"[""'Comedy'"", ""'Fantasy'"", ""'Music'""]",5
521,"[""'Drama'"", ""'Harem'"", ""'Romance'"", ""'School'""]",5
522,"[""'Hentai'"", ""'Horror'""]",5
523,"[""'Comedy'"", ""'Parody'"", ""'School'"", ""'Shounen'""]",5
524,"[""'Historical'"", ""'Supernatural'""]",5
525,"[""'Historical'"", ""'Music'""]",5
526,"[""'Action'"", ""'Comedy'"", ""'Supernatural'""]",5
527,"[""'Action'"", ""'Adventure'"", ""'Martial Arts'"", ""'Shounen'"", ""'Super Power'""]",4
528,"[""'Action'"", ""'Adventure'"", ""'Fantasy'"", ""'Mecha'""]",4
529,"[""'Action'"", ""'Martial Arts'"", ""'Seinen'"", ""'Super Power'""]",4
530,"[""'Action'"", ""'Mystery'"", ""'Seinen'"", ""'Super Power'"", ""'Supernatural'""]",4
531,"[""'Adventure'"", ""'Music'""]",4
532,"[""'Action'"", ""'Historical'"", ""'Supernatural'""]",4
533,"[""'Adventure'"", ""'Sci-Fi'"", ""'Space'""]",4
534,"[""'Comedy'"", ""'Ecchi'"", ""'Harem'"", ""'School'""]",4
535,"[""'Comedy'"", ""'Drama'"", ""'Romance'"", ""'Shoujo'"", ""'Slice of Life'"", ""'Supernatural'""]",4
536,"[""'Action'"", ""'Martial Arts'"", ""'Super Power'""]",4
537,"[""'Music'"", ""'Sci-Fi'"", ""'Space'""]",4
538,"[""'Comedy'"", ""'Fantasy'"", ""'Magic'"", ""'Slice of Life'""]",4
539,"[""'Comedy'"", ""'School'"", ""'Supernatural'""]",4
540,"[""'Comedy'"", ""'Romance'"", ""'Supernatural'""]",4
541,"[""'Horror'"", ""'Mystery'"", ""'Psychological'"", ""'Supernatural'""]",4
542,"[""'Dementia'"", ""'Fantasy'""]",4
543,"[""'Comedy'"", ""'Shounen'"", ""'Slice of Life'"", ""'Sports'""]",4
544,"[""'Comedy'"", ""'School'"", ""'Shounen'"", ""'Slice of Life'"", ""'Supernatural'""]",4
545,"[""'Comedy'"", ""'Drama'"", ""'Harem'"", ""'Romance'"", ""'Slice of Life'""]",4
546,"[""'Action'"", ""'Parody'""]",4
547,"[""'Action'"", ""'Drama'"", ""'Fantasy'""]",4
548,"[""'Music'"", ""'Parody'""]",4
549,"[""'Drama'"", ""'Magic'""]",4
550,"[""'Action'"", ""'Adventure'"", ""'Historical'"", ""'Seinen'""]",4
551,"[""'Action'"", ""'Mystery'""]",4
552,"[""'Action'"", ""'Mecha'"", ""'Military'"", ""'Police'"", ""'Sci-Fi'""]",4
553,"[""'Drama'"", ""'Psychological'""]",4
554,"[""'Ecchi'"", ""'Romance'"", ""'School'""]",4
555,"[""'Comedy'"", ""'Game'"", ""'Shounen'"", ""'Supernatural'""]",4
556,"[""'Action'"", ""'Police'""]",4
557,"[""'Action'"", ""'Drama'"", ""'Historical'"", ""'Samurai'""]",4
558,"[""'Comedy'"", ""'Demons'"", ""'Kids'"", ""'Supernatural'""]",4
559,"[""'Action'"", ""'Drama'"", ""'Historical'"", ""'Military'""]",4
560,"[""'Fantasy'"", ""'Game'"", ""'Music'""]",4
561,"[""'Adventure'"", ""'Drama'"", ""'Mecha'"", ""'Sci-Fi'""]",4
562,"[""'Action'"", ""'Kids'"", ""'Super Power'""]",4
563,"[""'Demons'"", ""'Fantasy'"", ""'Hentai'"", ""'Horror'"", ""'Sci-Fi'""]",4
564,"[""'Comedy'"", ""'Magic'"", ""'Shoujo'"", ""'Slice of Life'""]",4
565,"[""'Comedy'"", ""'Shounen'"", ""'Supernatural'""]",4
566,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Supernatural'""]",4
567,"[""'Comedy'"", ""'Demons'"", ""'Horror'"", ""'Mystery'"", ""'Supernatural'"", ""'Vampire'""]",4
568,"[""'Action'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Seinen'"", ""'Space'""]",4
569,"[""'Comedy'"", ""'Magic'"", ""'Parody'"", ""'School'"", ""'Slice of Life'""]",4
570,"[""'Mystery'"", ""'Sci-Fi'""]",4
571,"[""'Historical'"", ""'Samurai'""]",4
572,"[""'Historical'"", ""'Seinen'"", ""'Slice of Life'""]",4
573,"[""'Drama'"", ""'Romance'"", ""'Yaoi'""]",4
574,"[""'Mystery'"", ""'Supernatural'""]",4
575,"[""'Adventure'"", ""'Drama'"", ""'Fantasy'"", ""'Shounen'""]",4
576,"[""'Action'"", ""'Demons'"", ""'Horror'"", ""'Supernatural'""]",4
577,"[""'Action'"", ""'Comedy'"", ""'Police'"", ""'Shounen'""]",4
578,"[""'Action'"", ""'Adventure'"", ""'Demons'"", ""'Fantasy'"", ""'Historical'"", ""'Martial Arts'"", ""'Romance'""]",4
579,"[""'Action'"", ""'Mecha'"", ""'Shounen'""]",4
580,"[""'Adventure'"", ""'Cars'"", ""'Shounen'"", ""'Sports'""]",4
581,"[""'Demons'"", ""'Hentai'"", ""'Horror'""]",4
582,"[""'Adventure'"", ""'Cars'"", ""'Kids'""]",4
583,"[""'Drama'"", ""'Romance'"", ""'Shoujo'"", ""'Slice of Life'""]",4
584,"[""'Action'"", ""'Military'"", ""'School'""]",4
585,"[""'Demons'"", ""'Historical'"", ""'Supernatural'""]",4
586,"[""'Adventure'"", ""'Comedy'"", ""'Drama'""]",4
587,"[""'Action'"", ""'Adventure'"", ""'Fantasy'"", ""'Historical'"", ""'Martial Arts'"", ""'Romance'""]",4
588,"[""'Romance'"", ""'School'"", ""'Shoujo Ai'""]",4
589,"[""'Comedy'"", ""'Parody'"", ""'Romance'"", ""'School'"", ""'Shounen'""]",4
590,"[""'Drama'"", ""'Hentai'"", ""'Romance'""]",4
591,"[""'Action'"", ""'Comedy'"", ""'Parody'"", ""'Sci-Fi'""]",4
592,"[""'Adventure'"", ""'Shounen'"", ""'Supernatural'""]",4
593,"[""'Comedy'"", ""'Romance'"", ""'Seinen'""]",4
594,"[""'Drama'"", ""'Shounen Ai'""]",4
595,"[""'Mystery'"", ""'Psychological'"", ""'Sci-Fi'"", ""'Supernatural'""]",4
596,"[""'Comedy'"", ""'Kids'"", ""'Mystery'""]",4
597,"[""'Mystery'"", ""'Psychological'"", ""'Seinen'"", ""'Supernatural'""]",4
598,"[""'Drama'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Space'""]",4
599,"[""'Action'"", ""'Demons'"", ""'Supernatural'""]",4
600,"[""'Drama'"", ""'Romance'"", ""'School'"", ""'Shoujo'""]",4
601,"[""'Drama'"", ""'Seinen'"", ""'Sports'""]",4
602,"[""'Historical'"", ""'Kids'"", ""'Parody'"", ""'Samurai'""]",4
603,"[""'Action'"", ""'Adventure'"", ""'Comedy'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Sports'""]",4
604,"[""'Action'"", ""'Comedy'"", ""'Parody'""]",4
605,"[""'Comedy'"", ""'Ecchi'"", ""'Romance'"", ""'School'"", ""'Shounen'""]",4
606,"[""'Action'"", ""'Comedy'"", ""'Police'"", ""'Seinen'""]",4
607,"[""'Action'"", ""'Mecha'"", ""'Police'"", ""'Sci-Fi'""]",4
608,"[""'Adventure'"", ""'Comedy'"", ""'Ecchi'"", ""'Fantasy'"", ""'Magic'"", ""'School'""]",4
609,"[""'Action'"", ""'Adventure'"", ""'Fantasy'"", ""'Harem'""]",4
610,"[""'Action'"", ""'Historical'"", ""'Military'"", ""'Seinen'""]",4
611,"[""'Action'"", ""'Historical'"", ""'Mystery'""]",4
612,"[""'Fantasy'"", ""'Mystery'""]",4
613,"[""'Action'"", ""'Adventure'"", ""'Comedy'"", ""'Drama'"", ""'Sci-Fi'"", ""'Shounen'""]",4
614,"[""'Adventure'"", ""'Fantasy'"", ""'Shoujo'""]",4
615,"[""'Comedy'"", ""'Harem'"", ""'Music'"", ""'Romance'"", ""'School'"", ""'Shoujo'""]",4
616,"[""'Comedy'"", ""'Music'"", ""'School'""]",4
617,"[""'Action'"", ""'Fantasy'"", ""'Historical'"", ""'Martial Arts'"", ""'Supernatural'""]",4
618,"[""'Action'"", ""'Comedy'"", ""'Drama'"", ""'Magic'"", ""'Super Power'""]",4
619,"[""'Horror'"", ""'Supernatural'""]",4
620,"[""'Action'"", ""'Drama'"", ""'Romance'"", ""'Sci-Fi'""]",4
621,"[""'Drama'"", ""'Historical'"", ""'Romance'"", ""'Shoujo'""]",4
622,"[""'Game'"", ""'Shounen'""]",4
623,"[""'Comedy'"", ""'Drama'"", ""'Romance'"", ""'School'"", ""'Shounen'"", ""'Slice of Life'""]",4
624,"[""'Action'"", ""'Comedy'"", ""'Drama'"", ""'Magic'"", ""'Seinen'""]",4
625,"[""'Adventure'"", ""'Comedy'"", ""'Sci-Fi'"", ""'Space'""]",4
626,"[""'Adventure'"", ""'Game'"", ""'Shounen'""]",4
627,"[""'Adventure'"", ""'Historical'"", ""'Romance'""]",4
628,"[""'Adventure'"", ""'Comedy'"", ""'Sci-Fi'""]",4
629,"[""'Action'"", ""'Fantasy'"", ""'Magic'"", ""'School'""]",4
630,"[""'Fantasy'"", ""'Magic'"", ""'Shounen'"", ""'Slice of Life'""]",4
631,"[""'Action'"", ""'Drama'"", ""'Military'"", ""'Shounen'"", ""'Supernatural'"", ""'Vampire'""]",4
632,"[""'Action'"", ""'Drama'"", ""'Military'"", ""'Sci-Fi'""]",4
633,"[""'Action'"", ""'Historical'"", ""'Military'""]",4
634,"[""'Adventure'"", ""'Comedy'"", ""'Mecha'"", ""'Sci-Fi'""]",4
635,"[""'Action'"", ""'Comedy'"", ""'Ecchi'"", ""'Harem'"", ""'Magic'"", ""'Supernatural'""]",4
636,"[""'Drama'"", ""'Music'"", ""'Slice of Life'""]",4
637,"[""'Action'"", ""'Comedy'"", ""'Ecchi'"", ""'Harem'"", ""'Mecha'"", ""'Sci-Fi'""]",4
638,"[""'Sci-Fi'"", ""'Seinen'""]",4
639,"[""'Adventure'"", ""'Fantasy'"", ""'Kids'"", ""'Sci-Fi'"", ""'Shounen'""]",4
640,"[""'Comedy'"", ""'Ecchi'"", ""'Supernatural'""]",4
641,"[""'Comedy'"", ""'Ecchi'"", ""'Slice of Life'""]",4
642,"[""'Action'"", ""'Comedy'"", ""'Fantasy'"", ""'Magic'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'""]",4
643,"[""'Fantasy'"", ""'Slice of Life'"", ""'Supernatural'""]",4
644,"[""'Adventure'"", ""'Fantasy'"", ""'Kids'"", ""'Magic'""]",4
645,"[""'Action'"", ""'Sci-Fi'"", ""'Super Power'"", ""'Supernatural'""]",4
646,"[""'Action'"", ""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Historical'"", ""'Samurai'"", ""'Seinen'""]",4
647,"[""'Action'"", ""'Comedy'"", ""'Fantasy'"", ""'Kids'""]",4
648,"[""'Kids'"", ""'Music'"", ""'Space'""]",4
649,"[""'Kids'"", ""'Music'"", ""'Sports'""]",4
650,"[""'Action'"", ""'Ecchi'"", ""'Martial Arts'"", ""'School'"", ""'Super Power'""]",4
651,"[""'Action'"", ""'Drama'"", ""'Seinen'""]",4
652,"[""'Drama'"", ""'Historical'"", ""'Shoujo'"", ""'Slice of Life'""]",4
653,"[""'Comedy'"", ""'Drama'"", ""'Ecchi'"", ""'Romance'""]",4
654,"[""'Fantasy'"", ""'Romance'""]",4
655,"[""'Comedy'"", ""'Ecchi'"", ""'Sci-Fi'""]",4
656,"[""'Samurai'""]",4
657,"[""'Drama'"", ""'Fantasy'"", ""'Music'""]",4
658,"[""'Adventure'"", ""'Comedy'"", ""'Mecha'""]",4
659,"[""'Comedy'"", ""'Ecchi'"", ""'Harem'"", ""'Romance'"", ""'Sci-Fi'""]",4
660,"[""'Magic'"", ""'Parody'""]",4
661,"[""'Action'"", ""'School'""]",4
662,"[""'Action'"", ""'Drama'"", ""'Horror'"", ""'Mystery'"", ""'Psychological'"", ""'Seinen'"", ""'Supernatural'""]",4
663,"[""'Action'"", ""'Comedy'"", ""'Slice of Life'"", ""'Supernatural'""]",4
664,"[""'Fantasy'"", ""'Magic'"", ""'Music'""]",4
665,"[""'Comedy'"", ""'Drama'"", ""'Mystery'"", ""'Psychological'"", ""'Supernatural'""]",4
666,"[""'Action'"", ""'Drama'"", ""'Mecha'"", ""'Military'"", ""'Romance'"", ""'Sci-Fi'"", ""'Space'""]",4
667,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Sci-Fi'"", ""'Shounen'""]",4
668,"[""'Action'"", ""'Adventure'"", ""'Military'"", ""'Sci-Fi'""]",4
669,"[""'Comedy'"", ""'Mystery'"", ""'Supernatural'"", ""'Vampire'""]",4
670,"[""'Action'"", ""'Hentai'"", ""'Sci-Fi'""]",4
671,"[""'Action'"", ""'School'"", ""'Sci-Fi'""]",4
672,"[""'Action'"", ""'Adventure'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Space'""]",4
673,"[""'Adventure'"", ""'Drama'"", ""'Shounen'""]",4
674,"[""'Comedy'"", ""'Parody'"", ""'Sports'""]",4
675,"[""'Adventure'"", ""'Comedy'"", ""'Fantasy'"", ""'Romance'""]",4
676,"[""'Action'"", ""'Historical'"", ""'Martial Arts'"", ""'Samurai'"", ""'Super Power'""]",4
677,"[""'Comedy'"", ""'Demons'"", ""'Supernatural'""]",4
678,"[""'Adventure'"", ""'Comedy'"", ""'Supernatural'""]",4
679,"[""'Romance'"", ""'Seinen'""]",4
680,"[""'Action'"", ""'Historical'"", ""'Mecha'""]",4
681,"[""'Drama'"", ""'Hentai'""]",4
682,"[""'Action'"", ""'Shounen'"", ""'Supernatural'""]",4
683,"[""'Action'"", ""'Fantasy'"", ""'Super Power'""]",4
684,"[""'Comedy'"", ""'Drama'"", ""'Romance'"", ""'Slice of Life'""]",4
685,"[""'Action'"", ""'Drama'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Space'""]",4
686,"[""'Action'"", ""'Comedy'"", ""'Magic'"", ""'Shounen'"", ""'Super Power'"", ""'Supernatural'""]",4
687,"[""'Action'"", ""'Cars'""]",4
688,"[""'Comedy'"", ""'Kids'"", ""'Super Power'""]",4
689,"[""'Magic'"", ""'School'"", ""'Shoujo'""]",4
690,"[""'Comedy'"", ""'Fantasy'"", ""'Shoujo'""]",4
691,"[""'Magic'"", ""'Slice of Life'""]",4
692,"[""'Action'"", ""'Fantasy'"", ""'Mecha'"", ""'Sci-Fi'""]",4
693,"[""'Action'"", ""'Fantasy'"", ""'Military'"", ""'Sci-Fi'""]",4
694,"[""'Comedy'"", ""'Drama'"", ""'School'"", ""'Shounen'"", ""'Slice of Life'"", ""'Sports'""]",4
695,"[""'Action'"", ""'Fantasy'"", ""'Police'"", ""'Vampire'""]",4
696,"[""'Action'"", ""'School'"", ""'Shounen'"", ""'Sports'""]",4
697,"[""'Adventure'"", ""'Drama'"", ""'Fantasy'"", ""'Mystery'"", ""'Sci-Fi'""]",4
698,"[""'Drama'"", ""'Kids'"", ""'Slice of Life'""]",4
699,"[""'Comedy'"", ""'Harem'"", ""'Romance'"", ""'Shounen'"", ""'Supernatural'""]",4
700,"[""'Action'"", ""'Adventure'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Sports'""]",4
701,"[""'Action'"", ""'Adventure'"", ""'Sci-Fi'"", ""'Shounen'"", ""'Super Power'""]",4
702,"[""'Action'"", ""'Drama'"", ""'Mecha'"", ""'Sci-Fi'"", ""'Shounen'""]",4
703,"[""'Fantasy'"", ""'Kids'"", ""'Magic'"", ""'Slice of Life'""]",4
704,"[""'Demons'"", ""'Fantasy'""]",3
705,"[""'Adventure'"", ""'Drama'"", ""'Fantasy'"", ""'Sci-Fi'""]",3
706,"[""'Comedy'"", ""'Drama'"", ""'Ecchi'"", ""'Romance'"", ""'School'""]",3
707,"[""'Comedy'"", ""'Demons'"", ""'School'"", ""'Shounen'"", ""'Supernatural'""]",3
708,"[""'Comedy'"", ""'Drama'"", ""'Ecchi'"", ""'Romance'"", ""'Seinen'""]",3
709,"[""'Comedy'"", ""'Drama'"", ""'Fantasy'"", ""'Romance'""]",3
710,"[""'Demons'"", ""'Fantasy'"", ""'Mystery'"", ""'Shoujo'"", ""'Supernatural'""]",3
711,"[""'Comedy'"", ""'Slice of Life'"", ""'Sports'""]",3
712,"[""'Comedy'"", ""'Drama'"", ""'Fantasy'"", ""'Magic'""]",3
713,"[""'Comedy'"", ""'Demons'"", ""'Historical'"", ""'Slice of Life'"", ""'Supernatural'""]",3
